id,sentiment,text,language_labels,clean_text,labels,rf_prediction
16260,neutral,@ aayeshaaw @ Oye _ Aisha @ kazmi _ shahkar @ sunoo _ chanda @ lotus _ hun @_ its _ TAD07 @ itx _ awari @ oyeduaasheikh @ itxduakhan @ parran _ mar Any problem ???🙄🤨,"['O', 'Hin', 'O', 'Hin', 'O', 'Hin', 'O', 'Hin', 'O', 'Hin', 'O', 'Hin', 'O', 'Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Hin', 'O', 'Hin', 'O', 'Hin', 'O', 'Eng', 'O', 'Hin', 'Hin', 'Eng', 'O']",mention aayeshaaw mention oye aisha mention kazmi shahkar mention sunoo chanda mention lotus hun mention its tad07 mention itx awari mention oyeduaasheikh mention itxduakhan mention parran mar any problem,1,neutral
16317,neutral,RT @_ nessp finally got around to finishing this piece ^__^ i love karen and komachi ... # precure https // t . co / snK8Tpx25f,"['Eng', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'Hin', 'Hin', 'Hin', 'Eng', 'O', 'O', 'Eng', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",rt mention nessp finally got around to finishing this piece i love karen and komachi hashtag precure t co snk8tpx25f,1,neutral
16324,neutral,@ angry _ rantman UEFA Super Cup baaki hai mere dost Chelsea vs Liverpool @ Istanbul on Independence Day . Gonna be an Epic Clash,"['O', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng']",mention angry rantman uefa super cup baaki hai mere dost chelsea vs liverpool mention istanbul on independence day gonna be an epic clash,1,neutral
16443,positive,I am so proud of you my brother Adnan Dhool you have nailed it with your vocals and the idea you have created Zulfi … https // t . co / tMxnvRahC9,"['Eng', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Eng', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",i am so proud of you my brother adnan dhool you have nailed it with your vocals and the idea you have created zulfi t co tmxnvrahc9,2,positive
16466,neutral,@ MajorPoonia @ sherryontopp Jayega Siddhu Rahul ki aur se Shanti ka prastav lekar ke is bar hum aapk modiji se nahi … https // t co / HOMTQzlzry,"['O', 'Eng', 'O', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'O', 'Eng', 'Eng', 'O', 'Eng']",mention majorpoonia mention sherryontopp jayega siddhu rahul ki aur se shanti ka prastav lekar ke is bar hum aapk modiji se nahi t co homtqzlzry,1,neutral
16470,neutral,@ ravi95559064 @ pokershash @ SanjayAzadSln Pitne ka license kisi ke pass nhi h . Police station ka gyaan Denewale insp … https // t . co / 34ExRnxJ9Q,"['O', 'Eng', 'O', 'Eng', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",mention ravi95559064 mention pokershash mention sanjayazadsln pitne ka license kisi ke pass nhi h police station ka gyaan denewale insp t co 34exrnxj9q,1,neutral
16485,neutral,@ khanumarfa Jo kisi ko jhuta bole smjh Jana wo sabse bada jhuta Yeh apki gawahi ne dikha dia Waise aapke articles … https // t . co / AT5IrxVZlr,"['O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Hin', 'O', 'Eng']",mention khanumarfa jo kisi ko jhuta bole smjh jana wo sabse bada jhuta yeh apki gawahi ne dikha dia waise aapke articles t co at5irxvzlr,1,neutral
16547,negative,@ niyazee26 Jab information sahi pta na ho to apni okaat logon ko nahi dikhani chahiya . Is say aap or aap ki chor le … https // t . co / jT2iCZJNGf,"['O', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Hin']",mention niyazee26 jab information sahi pta na ho to apni okaat logon ko nahi dikhani chahiya is say aap or aap ki chor le t co jt2iczjngf,0,negative
16559,positive,@ VoiceofmyBharat Ab to bjp ki sarkar me Education Devlopment Employment Gdp Gai bhadd me abb sir or sir Desh ko ba … https // t . co / YQqj4SWFyq,"['O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Hin', 'O', 'Eng']",mention voiceofmybharat ab to bjp ki sarkar me education devlopment employment gdp gai bhadd me abb sir or sir desh ko ba t co yqqj4swfyq,2,neutral
16590,positive,RT @ AmanKayamHai _ ET Kuch Baat Samajh Mein Nahi Aati kya hua kuch akal kaam nahi kar rahi - we are simply stunned --- Senior Samajwadi Par …,"['Hin', 'O', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'Hin', 'O']",rt mention amankayamhai et kuch baat samajh mein nahi aati kya hua kuch akal kaam nahi kar rahi we are simply stunned senior samajwadi par,2,neutral
16597,negative,@ ambedkariteIND @ sarchana1016 Mere pishab ke dabang hain ye log suvvar se gandi nasal hai in logon ki maa ka doodh … https // t . co / thCXN7fAoz,"['O', 'Eng', 'O', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",mention ambedkariteind mention sarchana1016 mere pishab ke dabang hain ye log suvvar se gandi nasal hai in logon ki maa ka doodh t co thcxn7faoz,0,neutral
16645,neutral,@ TemurRashid @ abualeeha @ RabNBaloch @ AsadRana110 Baat 70 ya 17 ki ni hai baat hai austerity ki Bc dramay baazo ne … https // t . co / QOGNBFfgW0,"['O', 'Hin', 'O', 'Hin', 'O', 'Eng', 'O', 'Eng', 'Eng', 'O', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Eng', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",mention temurrashid mention abualeeha mention rabnbaloch mention asadrana110 baat 70 ya 17 ki ni hai baat hai austerity ki bc dramay baazo ne t co qognbffgw0,1,neutral
16654,neutral,@ RahulGandhi PM k sapath grahan samaroh me nahi jayega toh Congress ka koi leader nhi jaEyega @ INCIndia party ne kaha # PAPPUnhitohPARTYnhi,"['O', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Eng', 'Hin', 'Hin', 'O', 'Hin']",mention rahulgandhi pm k sapath grahan samaroh me nahi jayega toh congress ka koi leader nhi jaeyega mention incindia party ne kaha hashtag pappunhitohpartynhi,1,neutral
16659,neutral,RT @ YearOfRat Some Saira woman on Republic The majority is NOT always right Ye vohi log hain jo pichhle 5 saal se humein bataa rahe t …,"['Eng', 'O', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O']",rt mention yearofrat some saira woman on republic the majority is not always right ye vohi log hain jo pichhle 5 saal se humein bataa rahe t,1,neutral
16661,neutral,THIS IS GREAT LMAO https // t . co / 5vBbIQhoyp,"['Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'O', 'Hin', 'O', 'Hin']",this is great lmao t co 5vbbiqhoyp,1,neutral
16685,positive,RT @ saffyinsan777 @ Gurmeetramrahim Gud mrng guru ji 😍 Have a nice day 😊 PlZ bless me more sewa simran nd Parmarth 🙏,"['Eng', 'O', 'Eng', 'O', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'EMT', 'Hin', 'Eng', 'Eng', 'Hin', 'EMT', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Eng', 'O']",rt mention saffyinsan777 mention gurmeetramrahim gud mrng guru ji have a nice day plz bless me more sewa simran nd parmarth,2,positive
16734,positive,@ AnushaDhoni7 Hey Idiot your dp looks cool ! 👌🏻😉,"['O', 'Eng', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'O', 'O']",mention anushadhoni7 hey idiot your dp looks cool,2,neutral
16768,positive,RT @ MissAkhrot Also I made this super amazing akhrot ka halwa again . Guysssss you really need to order it and bless your taste buds with i …,"['Eng', 'O', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O']",rt mention missakhrot also i made this super amazing akhrot ka halwa again guysssss you really need to order it and bless your taste buds with i,2,positive
16814,positive,@ TarekFatah @ AtulyaBharat100 @ narendramodi great line by trik fatah ji aap sachche insan h,"['O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin']",mention tarekfatah mention atulyabharat100 mention narendramodi great line by trik fatah ji aap sachche insan h,2,positive
16829,negative,@ yadavakhilesh @ Naveen _ Odisha Mayawati ka gobar uthalia kya tum jaise logo ko Bhagwan bhi maaf nhi krega jo Aad … https // t co / JJVcIx9PWe,"['O', 'Hin', 'O', 'Hin', 'O', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'O', 'Eng', 'Hin', 'O', 'Eng']",mention yadavakhilesh mention naveen odisha mayawati ka gobar uthalia kya tum jaise logo ko bhagwan bhi maaf nhi krega jo aad t co jjvcix9pwe,0,negative
16842,negative,@ g _ annaji @ naralokesh Shame on you to talk like this on condolence post,"['O', 'Hin', 'O', 'Hin', 'O', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng']",mention g annaji mention naralokesh shame on you to talk like this on condolence post,0,neutral
16892,positive,@ mrsmunir4 Happy https // t . co / vm0qSN9hbX sis may Allah live u long live Hamesha khush raho Allah pak ap ko har khus … https // t . co / wwMSLtDL4H,"['O', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",mention mrsmunir4 happy t co vm0qsn9hbx sis may allah live u long live hamesha khush raho allah pak ap ko har khus t co wwmsltdl4h,2,positive
16915,positive,# ChandigarhAmritsarChandigarh Reviews 🤩🤩🤩🔥🔥🔥 Love u Mere @ igippygrewal Ustaad G Love u G Dher sara pyaar Movie lyi … https // t . co / zfvUoCg7ep,"['O', 'Hin', 'Eng', 'O', 'Eng', 'Hin', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Hin', 'O', 'Hin']",hashtag chandigarhamritsarchandigarh reviews love u mere mention igippygrewal ustaad g love u g dher sara pyaar movie lyi t co zfvuocg7ep,2,positive
16986,positive,Hamare nabinji odissa c m congratulations apko bahut bahut badhai ho ji,"['Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin']",hamare nabinji odissa c m congratulations apko bahut bahut badhai ho ji,2,positive
17037,positive,@ sambitswaraj @ narendramodi @ BJP4India Tention na lo minister portfolio pakka hai Apka !,"['O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'Eng', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'O']",mention sambitswaraj mention narendramodi mention bjp4india tention na lo minister portfolio pakka hai apka,2,neutral
17043,positive,@ GautamGambhir sir you are great jeet khushi mein subhkamnaye aur dher sara pyar 🇮🇳❤️✌️ https // t . co / eWfncteQSY,"['O', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Hin', 'O', 'Hin']",mention gautamgambhir sir you are great jeet khushi mein subhkamnaye aur dher sara pyar t co ewfncteqsy,2,positive
17078,negative,RT @ Engihumor @ RahulGandhi Uncle 52 MP k sath ghanta kuch nhi ukhad paoge leader of opposition tak nhi ban paoge . Sapne me jeena band kro,"['Hin', 'O', 'Eng', 'O', 'Hin', 'Eng', 'O', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng']",rt mention engihumor mention rahulgandhi uncle 52 mp k sath ghanta kuch nhi ukhad paoge leader of opposition tak nhi ban paoge sapne me jeena band kro,0,neutral
17094,negative,@ Wabbasi007 Yaad rahay Yeh Tarjuman Bina Salary or Sahooliyaat haain jo siraf Media kay Talk Shows me Hissa laaingay .,"['O', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'O']",mention wabbasi007 yaad rahay yeh tarjuman bina salary or sahooliyaat haain jo siraf media kay talk shows me hissa laaingay,0,neutral
17114,negative,JCB ki khudaai aur is room me hochuki chu **** i dekhna bass kismat walo ke naseeb me hi hota hai 😅😅😅 Kon h wo kis … https // t co / e19HdRR9dm,"['Eng', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'O', 'Eng', 'Eng', 'O', 'Eng']",jcb ki khudaai aur is room me hochuki chu i dekhna bass kismat walo ke naseeb me hi hota hai kon h wo kis t co e19hdrr9dm,0,neutral
17116,negative,@ bharat _ win _ Are @ bharat _ win _ I'm 100% sure Pakistan ki napakk hatkato se Islam bhi sath hi khatam ho jyega Pakistan ke,"['O', 'Hin', 'O', 'Eng', 'O', 'Hin', 'O', 'Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin']",mention bharat win are mention bharat win im 100 sure pakistan ki napakk hatkato se islam bhi sath hi khatam ho jyega pakistan ke,0,neutral
17126,positive,@ sherryontopp Shame on you Siddhu .. sardaro ka naam kharab Kar Raha . Resign if you value your words,"['O', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng']",mention sherryontopp shame on you siddhu sardaro ka naam kharab kar raha resign if you value your words,2,neutral
17130,positive,@ HardikPatel _ Vaiya ji mann ki shanti k liye yeh baatyen bohot accha hain ... Good luck dua karye hain agli bar biro … https // t . co / mI4SWinbc0,"['O', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",mention hardikpatel vaiya ji mann ki shanti k liye yeh baatyen bohot accha hain good luck dua karye hain agli bar biro t co mi4swinbc0,2,neutral
17147,neutral,Ek ladya apne Chhote bache ke sath metro floor pe baithi hai but koi bhi apna seat offer ni kr rha # DelhiMetro … https // t co / 62rzA48SBv,"['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'Eng', 'O', 'Eng']",ek ladya apne chhote bache ke sath metro floor pe baithi hai but koi bhi apna seat offer ni kr rha hashtag delhimetro t co 62rza48sbv,1,neutral
17189,negative,@ umashankarsingh Tum saale NDTV wale apni mc Karte ho . Isliye jaise public owl Gandhi ko serious nahi leti waise hi … https // t . co / isr1bsepko,"['O', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Hin', 'O', 'Eng']",mention umashankarsingh tum saale ndtv wale apni mc karte ho isliye jaise public owl gandhi ko serious nahi leti waise hi t co isr1bsepko,0,negative
17209,positive,@ HaroldBingo thank u for tha luv my g 🙏🏼⚔️,"['O', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'O']",mention haroldbingo thank u for tha luv my g,2,positive
17251,positive,RT @ stanwawrinka A lot of heart today ... for all of you !! 🤗💞🇫🇷🙏🏻💥🧡☀️🧸 # love # support # fans # grateful # thankyou # seeyoutomorrow https // t . co …,"['Eng', 'O', 'Eng', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'O', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Hin', 'Eng', 'O', 'Eng', 'O', 'Hin', 'O']",rt mention stanwawrinka a lot of heart today for all of you hashtag love hashtag support hashtag fans hashtag grateful hashtag thankyou hashtag seeyoutomorrow t co,2,positive
17279,positive,@ KamalPreetIns17 @ Gurmeetramrahim Bappu @ Gurmeetramrahim ji rehmt krn guddi te 🤗 # Dhan _ Dhan _ Satguru _ Tera _ Hi _ Aasra 🙏… https // t co / d6BuGjwouC,"['O', 'Eng', 'O', 'Eng', 'Eng', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'O', 'Hin', 'O', 'Hin', 'O', 'Hin', 'O', 'Hin', 'O', 'Hin', 'O', 'Hin', 'O', 'Eng', 'O', 'Eng', 'Hin', 'O', 'Hin']",mention kamalpreetins17 mention gurmeetramrahim bappu mention gurmeetramrahim ji rehmt krn guddi te hashtag dhan dhan satguru tera hi aasra t co d6bugjwouc,2,positive
17287,positive,P m modi gi ko bahut bahut subhkamnaye https // t . co / vb3rhnTh07,"['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",p m modi gi ko bahut bahut subhkamnaye t co vb3rhnth07,2,positive
17325,neutral,@ B _ KHAN0 _ @_ Fragile _ Soul _ Akrama yh b kuch din phly h qaid sy wapis Aya ha 😪,"['O', 'Eng', 'O', 'Eng', 'O', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'EMT']",mention b khan0 mention fragile soul akrama yh b kuch din phly h qaid sy wapis aya ha,1,neutral
17335,negative,Ye naklee Hindu gaddee haasil karne ke liye itne jyaadaa utaawale hain ? Ki kahee ke CM ko thappar to kahee Jay S … https // t . co / hJIRh4xatc,"['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",ye naklee hindu gaddee haasil karne ke liye itne jyaadaa utaawale hain ki kahee ke cm ko thappar to kahee jay s t co hjirh4xatc,0,neutral
17389,negative,Bc 😂😂😂 pehle tu dumb tha ab dumbest ho gya hibhai dimag ka ilaj kra https // t . co / TqU74MVfkP,"['Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",bc pehle tu dumb tha ab dumbest ho gya hibhai dimag ka ilaj kra t co tqu74mvfkp,0,neutral
17435,neutral,@ PoojaShali @ deepscribble Madam koi acchi kitab padho aisi violent kitaabe padhkar aap bhi violent ho jayengi .,"['O', 'Eng', 'O', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'O']",mention poojashali mention deepscribble madam koi acchi kitab padho aisi violent kitaabe padhkar aap bhi violent ho jayengi,1,neutral
17441,neutral,@ TamoorK60560500 @ manzoorpashteen Aur tum logun ki gallay kaat deny chahye Pashtun k naam pe begherati ka dhabba ho khazkusiaa,"['O', 'Eng', 'O', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin']",mention tamoork60560500 mention manzoorpashteen aur tum logun ki gallay kaat deny chahye pashtun k naam pe begherati ka dhabba ho khazkusiaa,1,neutral
17457,positive,Great decision taken by Government of @ narendramodi sir . Now kisan will be happy and get relax . Jay Hind 🇮🇳 https // t . co / 4Z2UQD93H8,"['Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Hin', 'Hin', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Hin', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",great decision taken by government of mention narendramodi sir now kisan will be happy and get relax jay hind t co 4z2uqd93h8,2,positive
17585,neutral,@ 59BngbSwFHm7ER3 @ dilipratnu @ tarkeshwarpatel @ TarekFatah Humra media indian media jaise nahi hai humary 100 k hisa … https // t co / Bon2QCDInA,"['O', 'Eng', 'O', 'Hin', 'O', 'Hin', 'O', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'O', 'Eng', 'O', 'Eng', 'Eng', 'O', 'Hin']",mention 59bngbswfhm7er3 mention dilipratnu mention tarkeshwarpatel mention tarekfatah humra media indian media jaise nahi hai humary 100 k hisa t co bon2qcdina,1,neutral
17603,positive,Baar baar dinn ye aaye 🎂 Baar baar dill ye gaaye Tum jiyo hazaaron saal Hai merii ye aarzoo 💖💕 Happy birthday to … https // t co / HlYA79wIke,"['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'O', 'Eng', 'Eng', 'O', 'Eng']",baar baar dinn ye aaye baar baar dill ye gaaye tum jiyo hazaaron saal hai merii ye aarzoo happy birthday to t co hlya79wike,2,positive
17627,neutral,RT @ TheJazzyBelle PUT THIS IN EVERY DICTIONARY IN THE WORLD NEXT TO “ INGENUITY ” RIGHT NOW !!!!!!!! RT @ reverseiris HER MUTHA-FUCKING-MIND …,"['Eng', 'O', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'O', 'Hin', 'Hin', 'O', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'O']",rt mention thejazzybelle put this in every dictionary in the world next to ingenuity right now rt mention reverseiris her muthafuckingmind,1,neutral
17661,negative,@ abpnewshindi Kuyki ye ballot papers se hua isliye jeet hui warna EVM baba ne 23 may ko kamal dikhaya tha BJP ke liye,"['O', 'Hin', 'Eng', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin']",mention abpnewshindi kuyki ye ballot papers se hua isliye jeet hui warna evm baba ne 23 may ko kamal dikhaya tha bjp ke liye,0,neutral
17699,positive,RT @ leemiijoos lovelyz did an acoustic cover of bts ' boy with luv this sounds so heavenly https // t co / kTpxQ4yTwj,"['Hin', 'O', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'Hin', 'O', 'Hin']",rt mention leemiijoos lovelyz did an acoustic cover of bts boy with luv this sounds so heavenly t co ktpxq4ytwj,2,neutral
17845,positive,@ BhavnaNaik20 @ karanjohar @ ajaydevgn @ KajolAtUN Niklo tum bhe phir Kis ka intzaar hai ?? Stop this over acting,"['O', 'Hin', 'O', 'Hin', 'O', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'Eng', 'Eng', 'Eng']",mention bhavnanaik20 mention karanjohar mention ajaydevgn mention kajolatun niklo tum bhe phir kis ka intzaar hai stop this over acting,2,neutral
